"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.046209736E2,1.129119075E-3,-4.450944252E-4,-2.889746684E-4,1.247607828E-3
1.046310226E2,-1.293587848E-4,-1.567168161E-3,-7.553618052E-4,1.744511736E-3
1.046410716E2,-2.792253625E-3,-5.093608052E-4,5.863386905E-4,2.898261857E-3
1.046511206E2,-2.676466480E-3,-8.464753628E-4,2.385638654E-4,2.817251511E-3
1.046611706E2,-9.763044072E-4,-1.283499878E-3,2.767767990E-3,3.203292350E-3
1.046712196E2,-2.897083177E-4,3.327606246E-4,8.311599377E-4,9.410033925E-4
1.046812686E2,1.531361137E-3,1.099484973E-3,6.101176259E-4,1.981458466E-3
1.046913186E2,6.044963957E-4,6.464091130E-4,-6.931500975E-4,1.124151988E-3
1.047013676E2,-1.642412506E-3,5.822270177E-4,4.370955285E-4,1.796541021E-3
1.047114166E2,-6.574672298E-4,2.760705538E-4,-3.360371338E-4,7.882886934E-4
1.047214666E2,-1.452154480E-3,-2.160817385E-4,-2.018138184E-4,1.481948976E-3
1.047315156E2,-6.666174741E-4,-1.790051349E-3,-4.498877388E-4,1.962412206E-3
1.047415646E2,1.904930919E-3,-2.486137673E-4,1.467321999E-3,2.417354848E-3
1.047516136E2,1.060910290E-4,-2.467818558E-4,-1.128866919E-3,1.160386622E-3
1.047616636E2,2.154062036E-3,-6.989869289E-4,7.681027637E-4,2.391348540E-3
1.047717126E2,-9.408715414E-5,-4.961783998E-4,6.219325587E-4,8.011526100E-4
1.047817616E2,-3.218507860E-3,-4.889881238E-4,1.195577439E-3,3.468040894E-3
1.047918116E2,1.975614345E-3,1.805541106E-3,-3.049019142E-4,2.693695584E-3
1.048018606E2,3.038215684E-3,-4.336442798E-4,-8.290120168E-4,3.179003433E-3
1.048119096E2,-2.861467190E-3,1.406463794E-3,1.698909327E-3,3.612814386E-3
1.048219586E2,-1.567607978E-4,2.119392157E-3,3.090056707E-4,2.147529177E-3
1.048320086E2,-1.005778089E-3,2.994872630E-3,-1.392819104E-4,3.162317360E-3
1.048420576E2,1.002511708E-3,-9.077237919E-4,-1.097220927E-3,1.741518295E-3
1.048521066E2,1.009000232E-3,-1.418869942E-4,1.338619040E-3,1.682294363E-3
1.048621566E2,-1.010474749E-3,8.693155833E-4,-2.505653771E-3,2.838145454E-3
1.048722056E2,-9.697355563E-5,-1.151644159E-3,-7.270389469E-4,1.365384111E-3
1.048822546E2,8.630959783E-4,-2.951715142E-4,1.059143106E-3,1.397800060E-3
1.048923046E2,9.501845343E-4,9.696125053E-4,-1.656104112E-3,2.141420064E-3
1.049023536E2,-1.941758092E-4,1.010092441E-3,-2.060105558E-3,2.302612841E-3
1.049124026E2,-1.703771297E-3,8.338736370E-5,2.437504590E-4,1.723137943E-3
1.049224516E2,-2.155970433E-4,-1.573897433E-3,1.199559076E-3,1.990622312E-3
1.049325016E2,-1.735351048E-3,-5.394723266E-4,-3.344946890E-4,1.847798785E-3
1.049425506E2,-2.775365720E-4,7.455032319E-4,2.098553814E-4,8.227034087E-4
1.049525996E2,6.409030757E-4,-5.419924855E-5,1.255568932E-4,6.553310952E-4
1.049626496E2,-8.291619015E-4,-5.567376502E-4,-1.815055730E-4,1.015091396E-3
1.049726986E2,1.001537312E-3,1.075132284E-3,-4.502944648E-5,1.470038798E-3
1.049827476E2,-5.840085214E-5,4.000212066E-4,-1.160361338E-3,1.228766072E-3
1.049927966E2,5.473039928E-4,1.220002770E-3,3.670986625E-4,1.386618134E-3
1.050028466E2,8.101579733E-4,-1.273781061E-3,-1.105629373E-3,1.871173547E-3
1.050128956E2,-4.213807639E-3,-5.773939192E-4,1.759547740E-4,4.256820250E-3
1.050229446E2,-1.898188842E-3,-1.143848523E-3,-3.228630405E-3,3.916064940E-3
1.050329946E2,2.604521869E-4,1.194538549E-3,9.198882617E-4,1.530017026E-3
1.050430436E2,7.126569399E-4,-1.697121654E-3,1.095656888E-3,2.142093797E-3
1.050530926E2,8.822972886E-4,1.023325138E-3,3.608070547E-4,1.398507981E-3
1.050631426E2,-8.242562762E-4,2.014734782E-4,-8.059238316E-4,1.170257747E-3
1.050731916E2,-1.237636898E-3,-1.121619716E-4,6.723798579E-4,1.412947300E-3
1.050832406E2,6.366958842E-4,4.388461821E-4,-1.932552550E-6,7.732860759E-4
1.050932896E2,1.697436091E-3,-8.887173608E-4,1.199948718E-3,2.260748716E-3
1.051033387E2,-9.593334980E-4,-9.020334110E-4,-3.603974474E-4,1.365236740E-3
1.051133877E2,-2.176490147E-3,-3.703837283E-4,1.910339110E-3,2.919535747E-3
1.051234367E2,-1.165350550E-4,-7.043438964E-4,-9.656086331E-4,1.200866677E-3
1.051334867E2,-5.317922332E-4,2.877125982E-3,-1.091342070E-3,3.122768709E-3
1.051435357E2,1.571306027E-3,-3.291288158E-3,1.029865816E-3,3.789749856E-3
1.051535847E2,6.860352005E-4,4.338147119E-4,1.772084506E-4,8.308082423E-4
1.051636347E2,-4.175787908E-4,-4.225918092E-3,1.137810643E-3,4.396290348E-3
1.051736837E2,-9.107805090E-5,2.108672634E-4,1.030814252E-3,1.056095751E-3
1.051837327E2,-9.880121797E-5,-2.996604890E-4,1.649999176E-3,1.679897429E-3
1.051937817E2,-9.276787750E-5,-7.601855323E-4,9.964760393E-4,1.256762674E-3
1.052038317E2,9.232180309E-5,1.116810367E-3,-3.140654881E-4,1.163798024E-3
1.052138807E2,-1.203190768E-3,1.930249855E-4,1.357391127E-3,1.824126460E-3
1.052239297E2,-6.812112988E-4,8.079488762E-4,5.110384664E-4,1.173878415E-3
1.052339797E2,-7.428897079E-4,8.040354587E-4,-1.222276594E-3,1.640828513E-3
1.052440287E2,9.612670401E-4,3.776634112E-4,-2.519768663E-3,2.723214661E-3
1.052540777E2,7.184538408E-4,5.903951824E-4,-8.265557699E-5,9.335814572E-4
1.052641267E2,-4.706475884E-4,-1.091124956E-3,-2.072915086E-4,1.206247317E-3
1.052741767E2,1.662558061E-4,-6.865067407E-4,3.826549510E-4,8.033413407E-4
1.052842257E2,1.966552576E-3,-1.629292965E-4,-8.911349578E-4,2.165178169E-3
1.052942747E2,-1.325745368E-3,-1.116104890E-3,-6.685693515E-4,1.857491826E-3
1.053043247E2,-1.290858025E-3,-2.614962868E-4,9.109515231E-4,1.601414195E-3
1.053143737E2,1.427382231E-4,3.745085560E-4,-6.703846739E-4,7.810547163E-4
1.053244227E2,2.031185664E-3,1.137852669E-4,5.735778250E-4,2.113682524E-3
1.053344727E2,4.682355211E-5,-8.737128228E-4,-3.640608629E-4,9.476849971E-4
1.053445217E2,-2.274820581E-4,-2.522209659E-3,1.674589003E-3,3.036039851E-3
1.053545707E2,3.148767282E-4,8.806046098E-4,9.529935196E-4,1.335218514E-3
1.053646197E2,2.823861432E-4,1.433210447E-3,6.616436876E-4,1.603622926E-3
1.053746697E2,-1.332053798E-4,5.627167411E-4,-2.992420341E-4,6.511064421E-4
1.053847187E2,3.464299371E-4,9.217108600E-4,-1.940281829E-3,2.175835055E-3
1.053947677E2,-1.477717189E-3,3.249999136E-4,1.879007323E-5,1.513151051E-3
1.054048177E2,-1.097151544E-3,-8.739554323E-4,-6.635118043E-4,1.551704715E-3
1.054148667E2,9.391901549E-4,8.270265535E-4,-7.777462015E-4,1.473411084E-3
1.054249157E2,2.913391218E-3,-1.463824417E-3,9.656965267E-5,3.261894543E-3
1.054349647E2,2.339301282E-4,-7.143756375E-4,-4.484247474E-4,8.752945849E-4
1.054450147E2,2.821333474E-4,-7.239631377E-4,6.224323297E-4,9.955620802E-4
1.054550637E2,1.193868229E-3,-2.180261072E-3,9.882401209E-4,2.674972566E-3
1.054651127E2,2.476471418E-4,-7.887589745E-4,3.376298118E-4,8.930082399E-4
1.054751627E2,1.412932994E-3,-9.354157373E-4,-1.474313904E-4,1.700916889E-3
1.054852117E2,2.047830494E-3,5.373125896E-4,-1.310167485E-3,2.489749664E-3
1.054952607E2,-1.060073962E-3,2.061777748E-3,1.631448278E-3,2.834838227E-3
1.055053107E2,2.651150571E-4,-4.000482149E-4,-7.339713047E-4,8.769483702E-4
1.055153597E2,2.152897650E-6,1.251106150E-4,3.249873989E-4,3.482443258E-4
1.055254087E2,7.971064770E-4,-1.083432231E-3,3.260525991E-4,1.384021110E-3
1.055354577E2,-6.213044981E-4,1.651845872E-3,-1.154544996E-3,2.108930585E-3
1.055455077E2,-1.050606137E-3,7.777963765E-4,-5.769053823E-4,1.428831788E-3
1.055555567E2,1.286066487E-3,1.608572435E-3,9.201173089E-4,2.255679088E-3
1.055656057E2,2.346176188E-5,1.471686177E-3,-1.366206445E-3,2.008215802E-3
1.055756557E2,-2.965570893E-4,1.332154498E-4,-6.358941901E-4,7.141805684E-4
1.055857047E2,-1.466211397E-4,-2.205838915E-3,-2.263000351E-4,2.222258937E-3
1.055957537E2,2.825129777E-4,-4.883785732E-4,3.580876510E-4,6.682469447E-4
1.056058037E2,1.240185695E-3,-1.035125460E-3,-4.195554357E-4,1.669003307E-3
1.056158527E2,-7.257139077E-4,-1.086676493E-4,-9.034314426E-4,1.163897635E-3
1.056259017E2,-1.149689197E-3,7.635178044E-4,-2.021692693E-3,2.447853352E-3
1.056359507E2,-3.693651815E-4,1.107138116E-3,4.441746860E-4,1.248790053E-3
1.056460007E2,-1.843158505E-3,-1.142966561E-3,-2.414995106E-3,3.245890817E-3
1.056560497E2,-8.698503370E-4,1.629945822E-3,3.545961226E-4,1.881249957E-3
1.056660987E2,-2.117832191E-4,2.462715842E-3,1.367396442E-3,2.824817601E-3
1.056761487E2,3.546002554E-4,7.652617060E-4,-1.311394502E-3,1.559205683E-3
1.056861977E2,1.322659315E-3,-8.390261792E-4,-1.736456761E-5,1.566427183E-3
1.056962467E2,-5.956372479E-4,-2.895663492E-4,-1.667040866E-3,1.793783055E-3
1.057062967E2,-1.697120606E-3,1.266252715E-3,-3.745267168E-5,2.117785870E-3
1.057163457E2,-8.861228125E-4,9.696464986E-5,6.654611789E-4,1.112409260E-3
1.057263947E2,-2.483220305E-3,-1.350463368E-3,6.803747965E-4,2.907411952E-3
1.057364437E2,-2.426159626E-4,1.062992960E-4,-1.758615952E-3,1.778452168E-3
1.057464937E2,2.708699089E-3,2.038688865E-3,1.597499708E-3,3.747707080E-3
1.057565427E2,-4.172692134E-4,-1.027120277E-3,4.264999297E-4,1.187851780E-3
1.057665917E2,-1.581336954E-3,5.004690029E-4,-1.405488583E-3,2.174050124E-3
1.057766417E2,1.734072226E-3,1.595257781E-4,-1.117707579E-4,1.744977840E-3
1.057866907E2,5.716023734E-4,9.454246610E-4,-1.120576169E-3,1.573609867E-3
1.057967397E2,-6.820950657E-4,1.783980057E-3,-2.535394742E-4,1.926686478E-3
1.058067887E2,-8.101956337E-5,1.832183450E-3,-2.303108340E-3,2.944107402E-3
1.058168387E2,1.525992760E-3,-2.186818514E-3,3.775681835E-3,4.622402236E-3
1.058268877E2,-8.615311235E-4,1.519502606E-3,-8.417069330E-4,1.938967408E-3
1.058369367E2,4.943483975E-3,-1.792843919E-3,-8.127288311E-4,5.320982173E-3
1.058469867E2,6.371521740E-4,1.663405914E-3,1.010737615E-3,2.048041175E-3
1.058570357E2,4.957130295E-4,-7.965001278E-4,-7.658200921E-4,1.211042639E-3
1.058670847E2,-1.427355572E-3,5.545215681E-4,-7.011052803E-4,1.684157567E-3
1.058771347E2,1.950354665E-3,-6.841309369E-5,-7.566981367E-4,2.093121052E-3
1.058871837E2,7.085226243E-4,9.949873202E-4,1.516576041E-3,1.947307620E-3
1.058972327E2,-7.263378939E-5,1.187135931E-3,-3.132284037E-4,1.229910330E-3
1.059072817E2,-4.172468616E-4,1.025482081E-3,-1.059978735E-3,1.532730687E-3
1.059173317E2,-9.317885269E-4,-9.623849764E-4,-3.184448578E-4,1.376888459E-3
1.059273807E2,-1.259159762E-4,8.149072528E-8,-1.448067487E-4,1.918953730E-4
1.059374297E2,-1.026578597E-3,-1.827438828E-3,-1.768726856E-3,2.742588371E-3
1.059474797E2,-6.044674665E-4,-1.043733209E-4,-2.169318032E-5,6.137958148E-4
1.059575287E2,-2.076935023E-3,1.830074470E-3,2.351320582E-4,2.778150238E-3
1.059675777E2,-3.671855666E-4,9.240666404E-4,1.187744783E-3,1.549019711E-3
1.059776277E2,1.172199962E-3,9.932136163E-5,1.388841192E-4,1.184570083E-3
1.059876767E2,-1.184165012E-3,1.508932561E-3,5.562014412E-4,1.997118998E-3
1.059977257E2,3.741710680E-3,-1.063798554E-3,-7.147629512E-4,3.955117223E-3
1.060077747E2,2.248209901E-3,-8.454192430E-4,-2.138223499E-4,2.411410677E-3
1.060178247E2,3.661723575E-3,-6.476230919E-5,-1.523533836E-3,3.966556320E-3
1.060278737E2,2.875824692E-3,-5.867420696E-4,2.637136495E-4,2.946893076E-3
1.060379227E2,-2.384410473E-4,1.530465204E-3,-1.469915500E-3,2.135375717E-3
1.060479727E2,2.515806118E-4,8.316519670E-4,1.343727345E-4,8.792006769E-4
1.060580217E2,5.056257360E-4,2.172708046E-3,-1.432250603E-3,2.650973298E-3
1.060680707E2,-1.493875636E-3,-5.932506174E-4,1.609345665E-3,2.274555820E-3
1.060781197E2,2.013422636E-4,2.722615842E-3,-4.987639841E-4,2.775237150E-3
1.060881697E2,9.563483763E-4,1.226185355E-3,-1.300908159E-3,2.027435519E-3
1.060982187E2,-1.356828026E-3,1.077609137E-3,8.096803795E-4,1.912539166E-3
1.061082674E2,9.614535957E-4,-1.969798468E-4,1.986797666E-3,2.215978123E-3
1.061183174E2,1.312350156E-3,-2.296714112E-3,-7.598246448E-4,2.752179525E-3
1.061283664E2,1.690252684E-3,-3.498065984E-3,1.731029944E-3,4.253220478E-3
1.061384154E2,4.311781086E-4,2.259814180E-3,-4.244430456E-4,2.339407316E-3
1.061484654E2,-3.081153845E-4,4.896111786E-4,-3.434829414E-4,6.727813370E-4
1.061585144E2,2.178835217E-3,2.670959570E-3,-5.711502745E-4,3.493931963E-3
1.061685634E2,1.519170240E-3,-8.026016876E-4,1.493864926E-3,2.276769664E-3
1.061786124E2,3.465283662E-4,4.744324833E-4,-7.727844641E-4,9.707543035E-4
1.061886624E2,7.851510309E-4,1.081100665E-3,2.122337930E-3,2.507899336E-3
1.061987114E2,-7.073464803E-4,1.899652183E-3,4.448646214E-4,2.075312504E-3
1.062087604E2,1.637734968E-4,-2.521821298E-4,-9.106844082E-4,9.590431044E-4
1.062188104E2,-3.073668340E-4,-3.045890480E-6,3.007878549E-4,4.300662528E-4
1.062288594E2,-2.038155217E-3,-1.769326627E-5,2.070446499E-4,2.048720876E-3
1.062389084E2,-7.861877093E-4,1.392122358E-3,-8.025084389E-4,1.788886684E-3
1.062489584E2,1.925239922E-4,-5.352073349E-4,-9.340685792E-4,1.093616244E-3
1.062590074E2,-2.137913252E-4,2.443371341E-5,-1.752520329E-4,2.775193906E-4
1.062690564E2,-3.163230140E-4,-1.041896176E-3,-1.142656547E-4,1.094835389E-3
1.062791054E2,-1.540077850E-3,-8.128699847E-4,4.202350974E-4,1.791422601E-3
1.062891554E2,-7.160957903E-4,1.398885157E-3,1.721189357E-3,2.330700682E-3
1.062992044E2,-7.803901099E-4,2.217479981E-3,-6.760162651E-4,2.446062996E-3
1.063092534E2,8.220772725E-5,6.006746553E-4,1.781815081E-3,1.882135259E-3
1.063193034E2,8.929253090E-4,1.621758565E-4,5.479241954E-4,1.060112041E-3
1.063293524E2,2.730506472E-3,6.990688853E-4,6.440642755E-4,2.891224947E-3
1.063394014E2,6.498842267E-4,1.277154312E-3,2.862571273E-4,1.461306192E-3
1.063494514E2,-1.854019822E-3,4.451829009E-4,2.114222152E-4,1.918404719E-3
1.063595004E2,6.352181081E-4,4.574870691E-4,3.627223196E-4,8.627652892E-4
1.063695494E2,-8.146067848E-4,-3.342707641E-4,1.904426375E-3,2.098132736E-3
1.063795984E2,-1.228004694E-3,1.967014745E-3,-5.128696212E-4,2.374905847E-3
1.063896484E2,8.652398828E-4,9.446269833E-4,2.993944800E-4,1.315521663E-3
1.063996974E2,-2.444081765E-4,2.620814834E-3,-9.746063733E-4,2.806824421E-3
1.064097464E2,3.013170557E-3,-1.612812281E-3,-7.793966797E-4,3.505398614E-3
1.064197964E2,-3.064388176E-3,1.621779986E-3,1.361011295E-3,3.724647227E-3
1.064298454E2,-2.198328264E-3,-6.035570987E-4,9.482213645E-4,2.469018445E-3
1.064398944E2,-5.023339181E-4,3.391359933E-4,1.345346449E-3,1.475570959E-3
1.064499444E2,-4.962086678E-4,2.598029096E-3,-9.628153639E-4,2.814780924E-3
1.064599934E2,-4.929081188E-4,-1.460148953E-3,1.882255194E-3,2.432668903E-3
1.064700424E2,1.859316399E-4,6.160512567E-4,6.334988866E-4,9.030008665E-4
1.064800914E2,2.759101801E-3,1.456768252E-3,2.101743361E-3,3.761933232E-3
1.064901414E2,-8.486824809E-4,2.537479158E-3,-1.859442331E-3,3.258310638E-3
1.065001904E2,1.517128316E-3,-5.152169615E-5,2.569404431E-3,2.984321018E-3
1.065102394E2,2.840453060E-3,2.941072453E-3,6.383463042E-4,4.138304818E-3
1.065202894E2,2.839800902E-3,9.760265239E-4,-1.063775737E-3,3.185704907E-3
1.065303384E2,6.984701031E-5,-2.956130775E-3,3.375796950E-4,2.976163270E-3
1.065403874E2,-2.338480437E-3,1.439454034E-3,-6.444005994E-4,2.820597597E-3
1.065504374E2,5.132324295E-4,-1.393616665E-3,-8.950040210E-4,1.733957074E-3
1.065604864E2,-1.568691689E-3,1.220404170E-3,2.942386782E-4,2.009168075E-3
1.065705354E2,1.337083406E-3,3.415611573E-4,-5.337381153E-4,1.479639292E-3
1.065805844E2,3.220968647E-3,2.098921221E-3,-1.192700001E-3,4.025250627E-3
1.065906344E2,-1.135753992E-4,8.309907280E-4,4.600578104E-4,9.566076261E-4
1.066006834E2,2.428777516E-3,1.889867708E-4,-4.181026598E-4,2.471737457E-3
1.066107324E2,-3.049572115E-4,2.618854865E-3,4.586100113E-4,2.676139542E-3
1.066207824E2,-1.459371531E-3,5.148020573E-4,5.433597835E-5,1.548463375E-3
1.066308314E2,6.597057218E-4,2.516434528E-3,-6.838922855E-4,2.689863013E-3
1.066408804E2,-9.001946310E-4,-1.946259290E-4,-1.661573770E-4,9.358621158E-4
1.066509304E2,-2.173451707E-3,1.665591728E-3,-1.581627526E-3,3.162219752E-3
1.066609794E2,-3.045797115E-3,1.247502398E-3,-3.269672743E-4,3.307574625E-3
1.066710284E2,-1.161876949E-3,-5.045915022E-4,3.806346213E-4,1.322669023E-3
1.066810774E2,-8.472187910E-4,1.054984983E-3,-1.572004403E-4,1.362161875E-3
1.066911274E2,1.202616259E-3,9.937323630E-4,1.017519739E-3,1.862561755E-3
1.067011764E2,-6.858926499E-4,2.186227590E-3,-9.769811295E-4,2.490889787E-3
1.067112254E2,2.626280766E-3,-8.913208731E-4,-2.248107921E-3,3.570125038E-3
1.067212754E2,-2.990370383E-3,-3.446685150E-5,-3.998444299E-4,3.017180565E-3
1.067313244E2,-1.487282105E-3,1.993584447E-4,1.440666150E-3,2.080209318E-3
1.067413734E2,-1.171970158E-3,1.014244743E-3,2.490720246E-3,2.933580371E-3
1.067514224E2,3.098126908E-4,5.063801073E-4,-5.756432074E-4,8.269037542E-4
1.067614724E2,-4.670058261E-4,2.975212410E-4,-6.134731811E-4,8.264155579E-4
1.067715214E2,1.388633245E-4,2.764826640E-4,-9.437051485E-4,9.931289412E-4
1.067815704E2,1.839745441E-3,-9.303190745E-4,1.964888535E-3,2.847971879E-3
1.067916204E2,-2.662823536E-4,-4.008826800E-4,-2.200295217E-3,2.252312647E-3
1.068016694E2,-1.111091929E-3,-8.406345733E-4,-1.603298006E-4,1.402461196E-3
1.068117184E2,-1.739597879E-3,1.508805901E-3,-1.709756907E-3,2.868094264E-3
1.068217684E2,-6.762368139E-4,4.699835554E-4,6.219375064E-4,1.031982089E-3
1.068318174E2,1.876927126E-4,1.084907446E-3,-3.337383969E-3,3.514311380E-3
1.068418664E2,-7.877571625E-4,-5.129124038E-4,8.015377680E-4,1.235355526E-3
1.068519164E2,-8.253077394E-4,-1.441556960E-3,-1.015537069E-3,1.946929602E-3
1.068619654E2,2.568582771E-3,-1.333958004E-3,2.310345881E-3,3.703344367E-3
1.068720144E2,2.412464237E-4,-1.225833781E-3,-1.550172456E-3,1.990955283E-3
1.068820634E2,-1.892575528E-4,2.818875946E-4,-1.895467751E-3,1.925636786E-3
1.068921134E2,8.461794350E-4,-8.779191412E-4,-5.282653729E-5,1.220472162E-3
1.069021624E2,-1.855965471E-3,-1.826876309E-3,-7.811213145E-4,2.718866562E-3
1.069122114E2,-2.098655386E-4,1.328170765E-3,1.005060738E-3,1.678757938E-3
1.069222614E2,-2.288802760E-3,-1.452746801E-4,1.618273556E-3,2.806872300E-3
1.069323104E2,-5.955650704E-4,2.704444341E-4,-1.346357400E-3,1.496835393E-3
1.069423594E2,-6.920603337E-4,-1.363615040E-3,1.758016646E-3,2.330024895E-3
1.069524094E2,-1.380221103E-3,1.543757506E-3,1.031284337E-4,2.073362729E-3
1.069624584E2,-1.584760612E-3,-1.575911418E-3,-1.353147090E-4,2.239033958E-3
1.069725074E2,-3.541139013E-4,1.429199707E-3,1.178955310E-3,1.886251330E-3
1.069825564E2,-4.257981200E-4,-1.182934269E-3,1.590349595E-3,2.027276340E-3
1.069926064E2,-7.288658526E-4,1.052523032E-3,-2.236613072E-3,2.577108496E-3
1.070026554E2,-1.335927634E-3,-5.457275547E-4,-1.600652467E-5,1.443183085E-3
1.070127044E2,-1.029397827E-3,2.191735432E-3,-1.289263833E-3,2.743276384E-3
1.070227544E2,-4.807669029E-4,3.521041945E-4,-1.147085452E-3,1.292640403E-3
1.070328034E2,-1.353218453E-3,1.457315870E-3,-7.084627869E-4,2.111134587E-3
1.070428524E2,-7.079311181E-4,3.188624978E-4,-2.451988170E-3,2.571980899E-3
1.070529014E2,-7.534712786E-4,-3.524611704E-3,-1.020805328E-3,3.746017906E-3
1.070629514E2,-1.881851698E-3,3.425660543E-3,-1.474350574E-4,3.911298131E-3
1.070730004E2,2.196246758E-3,2.124439925E-3,-7.650221232E-4,3.149921216E-3
1.070830494E2,4.029043776E-4,-2.773050219E-4,2.783258096E-4,5.627568471E-4
1.070930994E2,7.837364101E-4,4.183128476E-4,-9.675009060E-4,1.313501581E-3
1.071031484E2,4.610320902E-4,-3.820131533E-4,-7.260871353E-4,9.411095396E-4
1.071131976E2,-5.445775460E-4,-9.881486185E-4,1.190856216E-3,1.640469726E-3
1.071232476E2,4.924919922E-4,1.473994460E-3,-1.029040082E-3,1.863902230E-3
1.071332966E2,-2.495042048E-3,5.091307685E-4,-2.109484514E-3,3.306716480E-3
1.071433456E2,1.927879057E-4,2.107323147E-3,-1.773786149E-3,2.761212655E-3
1.071533946E2,1.521172584E-3,-5.987151526E-4,-1.692316146E-4,1.643491772E-3
1.071634446E2,8.334540180E-4,-1.263926271E-3,2.054337878E-3,2.551952064E-3
1.071734936E2,-3.808435518E-3,-1.342223026E-3,-5.251996918E-4,4.072048436E-3
1.071835426E2,1.360459282E-4,-1.179236919E-3,5.808492424E-4,1.321549866E-3
1.071935926E2,-1.897810027E-3,5.161315203E-4,4.889701959E-4,2.026614541E-3
1.072036416E2,-9.562873165E-4,3.345099743E-3,-1.406844938E-3,3.752784354E-3
1.072136906E2,-1.116876025E-3,3.178850748E-4,-1.441732282E-3,1.851230658E-3
1.072237406E2,2.011996694E-3,-9.971228428E-4,2.148146275E-3,3.107558057E-3
1.072337896E2,-1.524148509E-3,-1.203517895E-3,1.134014688E-3,2.248882681E-3
1.072438386E2,-2.798209025E-4,1.359432004E-3,-9.477959829E-4,1.680676155E-3
1.072538876E2,1.328994753E-3,-2.408027649E-5,-4.971891176E-4,1.419156063E-3
1.072639376E2,1.392996754E-3,-1.288361382E-3,-2.086842433E-4,1.908890809E-3
1.072739866E2,5.519704428E-4,-1.388496254E-3,-9.277377394E-4,1.758775292E-3
1.072840356E2,-1.963201445E-3,2.097419929E-3,-4.875423328E-4,2.913936821E-3
1.072940856E2,1.640055329E-3,7.237615064E-4,-1.801279606E-3,2.541302898E-3
1.073041346E2,2.190471627E-3,-1.218657475E-3,-7.289306959E-4,2.610485003E-3
1.073141836E2,-1.030088868E-3,-4.593906924E-4,-2.623503562E-3,2.855677472E-3
1.073242336E2,2.749177394E-3,-1.246897038E-3,1.278587617E-3,3.278340261E-3
1.073342826E2,-1.552660542E-4,1.467663329E-3,4.886940005E-4,1.554659133E-3
1.073443316E2,2.736487426E-3,3.549213056E-3,-6.317041698E-4,4.525961434E-3
1.073543816E2,1.652847044E-3,-1.438888256E-3,-1.105214236E-3,2.454343348E-3
1.073644306E2,-9.831944481E-4,4.867599346E-4,-4.609717289E-4,1.190000627E-3
1.073744796E2,7.531864685E-4,9.861025028E-4,-1.072167186E-3,1.639887337E-3
1.073845286E2,-7.940735668E-4,-1.187887974E-4,1.212870586E-3,1.454551019E-3
1.073945786E2,-4.372099356E-4,2.448764164E-3,3.880559001E-3,4.609374862E-3
1.074046276E2,-1.993706683E-4,-4.870817065E-5,2.563731978E-4,3.284027494E-4
1.074146766E2,-1.492335345E-3,-2.500946634E-3,-2.088810434E-4,2.919833922E-3
1.074247266E2,-2.150123473E-3,2.370526083E-3,3.919803421E-4,3.224294256E-3
1.074347756E2,-1.000219781E-4,-2.725166269E-3,1.694798935E-3,3.210744309E-3
1.074448246E2,-5.692635896E-4,1.190087292E-3,2.499475377E-4,1.342699732E-3
1.074548746E2,-9.253282333E-4,-2.474868670E-4,6.089416565E-4,1.135029528E-3
1.074649236E2,-3.697579377E-4,1.454261597E-3,1.497640042E-4,1.507987726E-3
1.074749726E2,-1.103192451E-3,7.738238201E-4,2.680083271E-4,1.373923343E-3
1.074850216E2,2.054220298E-3,4.451274872E-4,1.293236855E-4,2.105868973E-3
1.074950716E2,-1.255822484E-3,7.194327191E-4,-3.230786650E-3,3.540149139E-3
1.075051206E2,-7.060533972E-5,-1.327900216E-3,-1.755889156E-3,2.202600923E-3
1.075151696E2,1.699065208E-3,1.908106264E-3,9.639972122E-4,2.730747648E-3
1.075252196E2,-3.278312739E-3,1.489033923E-3,9.500852902E-4,3.723871439E-3
1.075352686E2,-1.852190122E-3,-1.006614882E-3,2.693812712E-4,2.125193647E-3
1.075453176E2,-4.399323370E-3,5.553173833E-4,7.591483882E-5,4.434882927E-3
1.075553676E2,1.108359778E-3,-1.619685907E-3,1.864227583E-3,2.706877965E-3
1.075654166E2,-1.527093002E-3,3.214459866E-6,-6.375220837E-4,1.654828624E-3
1.075754656E2,1.150981640E-3,1.976252533E-4,-2.415099880E-4,1.192535764E-3
1.075855146E2,1.477590413E-3,-1.200586092E-3,2.874644706E-4,1.925439226E-3
1.075955646E2,6.227156264E-4,-3.675492480E-4,-9.123701602E-5,7.288287825E-4
1.076056136E2,-4.019328626E-4,2.526002936E-3,-7.605056744E-4,2.668447065E-3
1.076156626E2,1.565319835E-4,-8.362382650E-4,7.399192546E-4,1.127509291E-3
1.076257126E2,1.657775429E-4,-9.335982613E-4,-2.103787847E-3,2.307598581E-3
1.076357616E2,-2.864271810E-4,-2.441746183E-3,1.947146375E-3,3.136167080E-3
1.076458106E2,-5.241102190E-5,-1.421329565E-3,1.075135428E-3,1.782930407E-3
1.076558606E2,-1.552090689E-4,1.888181083E-3,-2.449935419E-4,1.910324447E-3
1.076659096E2,-1.669981517E-3,-1.007495448E-3,-2.142104786E-3,2.896980887E-3
1.076759586E2,-4.031157587E-4,-1.258898061E-3,8.920346154E-4,1.594695080E-3
