"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.701770238E1,6.031612284E-4,-1.508277841E-3,-4.091223236E-4,1.675137782E-3
1.702775137E1,-2.107076813E-3,-3.294060007E-4,1.554576447E-3,2.639126548E-3
1.703780138E1,4.937663907E-4,2.437352203E-3,1.163890585E-3,2.745748041E-3
1.704785037E1,1.243027044E-3,7.919287309E-4,4.039807245E-4,1.528223731E-3
1.705789938E1,-8.624680340E-4,4.577022046E-4,-7.734027458E-4,1.245589910E-3
1.706794937E1,1.789265662E-3,-8.048475720E-4,-1.406633295E-3,2.414097854E-3
1.707799837E1,-8.920049295E-4,2.845562994E-5,4.205615842E-4,9.865873318E-4
1.708804738E1,1.233363524E-3,-9.657130577E-4,1.326934434E-4,1.572067060E-3
1.709809737E1,6.565228687E-4,-8.919434622E-4,-8.071360644E-4,1.370421119E-3
1.710814638E1,1.903301920E-3,-8.863178082E-4,4.338236758E-4,2.143903085E-3
1.711819537E1,1.051889383E-3,-1.815494616E-3,2.637322992E-3,3.370157940E-3
1.712824537E1,1.001462573E-3,7.528993301E-4,3.165986273E-4,1.292292296E-3
1.713829437E1,2.939444967E-3,1.428010873E-3,-6.218993221E-4,3.326606459E-3
1.714834337E1,7.850271650E-4,-1.565936022E-3,-6.237812340E-5,1.752801844E-3
1.715839338E1,-4.690553760E-4,-1.521727536E-3,-4.991365131E-4,1.668773471E-3
1.716844237E1,8.988504997E-4,-3.430880606E-4,-1.611852786E-4,9.755113183E-4
1.717849138E1,-3.602920333E-4,-1.497035846E-3,-5.622573663E-4,1.639225433E-3
1.718854100E1,4.863631038E-4,-1.546181273E-3,-1.112215687E-3,1.965769399E-3
1.719859000E1,-7.456151652E-4,1.152666286E-3,3.013901296E-4,1.405495482E-3
1.720863900E1,-9.066159837E-4,1.125511248E-3,5.046164733E-4,1.530805636E-3
1.721868900E1,-1.174796256E-3,-5.842382088E-4,-4.157719668E-4,1.376352737E-3
1.722873800E1,8.439287776E-4,1.465950627E-3,2.145908657E-4,1.705073682E-3
1.723878700E1,-1.406442374E-3,1.501104329E-3,-5.987384939E-4,2.142401023E-3
1.724883700E1,1.764924731E-3,-2.582783112E-3,5.564899184E-4,3.177327327E-3
1.725888600E1,8.306878153E-4,-8.850176819E-4,1.054234686E-3,1.607703119E-3
1.726893500E1,-2.982910373E-4,-1.570604742E-3,-6.654876051E-5,1.600064228E-3
1.727898500E1,2.268843236E-4,1.522123814E-3,-1.044727745E-3,1.860052005E-3
1.728903400E1,1.014494104E-3,1.685167663E-4,-1.256681280E-3,1.623836207E-3
1.729908300E1,-9.541145992E-4,-7.904875092E-4,2.145240549E-3,2.477349831E-3
1.730913300E1,-2.977280528E-4,4.329853691E-4,7.925034151E-4,9.508837922E-4
1.731918200E1,-1.397347311E-3,-2.088229172E-3,-3.928695805E-4,2.543152982E-3
1.732923100E1,3.152746242E-3,1.945807133E-3,6.361637497E-5,3.705404338E-3
1.733928100E1,6.946485955E-4,-9.634532034E-7,-5.686180666E-4,8.976993401E-4
1.734933000E1,9.969582316E-4,-9.506708011E-4,1.500219340E-3,2.036752011E-3
1.735937900E1,9.761856636E-4,-1.258896664E-4,-1.201557694E-3,1.553231325E-3
1.736942900E1,6.137533346E-4,-1.068219543E-3,-9.628862608E-5,1.235741739E-3
1.737947800E1,-1.886570826E-4,7.789488882E-4,-1.276068971E-3,1.506885824E-3
1.738952700E1,-1.932516694E-3,2.452397253E-3,1.269064727E-3,3.370370654E-3
1.739957700E1,4.728503118E-4,1.786341425E-3,2.483598655E-5,1.848031366E-3
1.740962600E1,2.866503783E-3,-8.449964225E-4,1.177560189E-4,2.990774042E-3
1.741967500E1,2.041456522E-3,-6.849402562E-4,-1.287061488E-3,2.508628143E-3
1.742972500E1,-3.988189856E-4,-1.029703300E-3,-3.078061272E-4,1.146337682E-3
1.743977400E1,-3.596704919E-4,1.117869746E-3,-3.657263704E-3,3.841168238E-3
1.744982300E1,4.417709424E-4,1.167723909E-3,-1.382345101E-3,1.862691244E-3
1.745987300E1,-2.626351779E-4,-1.436315011E-3,6.602994981E-4,1.602489774E-3
1.746992200E1,-7.473125588E-4,9.509548545E-4,-1.340971095E-3,1.805822437E-3
1.747997100E1,-1.103643561E-3,-1.618728973E-3,8.332335274E-4,2.128988189E-3
1.749002100E1,2.193276014E-4,1.824289095E-3,-1.371082617E-3,2.292597400E-3
1.750007000E1,-2.025171416E-4,-7.429979742E-4,-9.231388685E-4,1.202183244E-3
1.751011900E1,1.669984544E-3,-9.413645603E-4,-1.308609964E-3,2.321093632E-3
1.752016900E1,1.271841931E-3,1.181707717E-3,-2.832929022E-4,1.759053693E-3
1.753021800E1,9.677672060E-4,1.271216199E-3,1.421324559E-4,1.603984297E-3
1.754026700E1,-1.326279715E-3,1.438728999E-3,-4.275176907E-4,2.002930451E-3
1.755031700E1,3.340378753E-4,-9.556896985E-4,6.245152326E-4,1.189513925E-3
1.756036600E1,-9.197783656E-4,8.954736404E-4,-8.066675509E-4,1.516106138E-3
1.757041500E1,6.715642521E-4,2.023843583E-3,1.505256863E-3,2.610122529E-3
1.758046500E1,5.469283205E-4,8.190292865E-4,4.501123913E-4,1.082839196E-3
1.759051400E1,2.878293395E-3,1.531072427E-3,1.648173202E-3,3.653112446E-3
1.760056300E1,5.054892972E-5,-1.864990219E-3,-4.562566173E-4,1.920654527E-3
1.761061300E1,-1.055792673E-4,-4.011839628E-4,1.469405717E-3,1.526842728E-3
1.762066200E1,-2.344232518E-3,-1.375307329E-4,-1.069385791E-3,2.580295869E-3
1.763071100E1,-8.404189139E-4,1.570940949E-3,-1.353557105E-3,2.237470950E-3
1.764076000E1,6.786482409E-4,1.119002700E-3,-9.120049654E-4,1.595143735E-3
1.765081000E1,-3.068474471E-4,6.820107810E-4,4.486633115E-4,8.721197328E-4
1.766085900E1,3.483612090E-5,-1.107100863E-3,6.944730994E-4,1.307355637E-3
1.767090800E1,-7.568119909E-4,6.545311771E-4,6.544693606E-4,1.195619335E-3
1.768095800E1,2.242892515E-5,-1.507689245E-3,-2.353837248E-3,2.795385431E-3
1.769100700E1,-1.086148201E-3,-2.373521216E-3,-3.080751048E-4,2.628351413E-3
1.770105600E1,6.169432891E-4,6.177411415E-4,2.409680746E-3,2.562963995E-3
1.771110600E1,-2.807975980E-4,-1.231241040E-4,-1.747610513E-4,3.529139570E-4
1.772115500E1,5.572991795E-4,9.533255361E-4,-7.899513002E-4,1.357731568E-3
1.773120400E1,-4.392315168E-5,-1.907827333E-3,4.777527647E-5,1.908930814E-3
1.774125400E1,-2.698828233E-3,1.233903691E-3,1.904264791E-3,3.525963208E-3
1.775130300E1,1.464434026E-4,-4.796944559E-4,-5.371164298E-4,7.348785616E-4
1.776135200E1,-3.302882891E-3,2.181602642E-3,-1.440338674E-4,3.960955849E-3
1.777140200E1,-1.609177794E-3,2.072565723E-3,-5.953209475E-4,2.690611247E-3
1.778145100E1,-1.323686913E-3,-6.521139294E-4,-1.238208031E-3,1.926281067E-3
1.779150000E1,3.933242988E-4,-6.899153814E-4,1.221808139E-3,1.457224199E-3
1.780155000E1,-8.527687751E-4,-1.126940362E-3,-6.309529417E-4,1.547679159E-3
1.781159900E1,-3.751710174E-4,8.692806587E-4,2.284638467E-4,9.739598991E-4
1.782164800E1,1.161206630E-3,-2.570192097E-3,2.108869958E-4,2.828208192E-3
1.783169800E1,-3.441370791E-4,-9.704721160E-4,-5.719070323E-4,1.177847236E-3
1.784174700E1,-4.629141185E-4,8.721691556E-4,5.823069368E-4,1.146320150E-3
1.785179600E1,4.322286404E-4,1.894758083E-3,1.658241032E-3,2.554739343E-3
1.786184600E1,7.821680047E-4,1.128833275E-3,1.074476168E-3,1.743717404E-3
1.787189500E1,8.762332727E-4,3.672336228E-3,-3.778398968E-4,3.794285323E-3
1.788194400E1,-7.994276239E-4,-1.469961833E-3,5.928822793E-4,1.775213146E-3
1.789199400E1,1.028197119E-3,1.872683410E-3,2.986156614E-4,2.157151775E-3
1.790204300E1,2.162437420E-3,2.464171965E-3,3.705209820E-4,3.299327942E-3
1.791209200E1,3.711632453E-4,-5.623186007E-4,-1.310853986E-4,6.864020288E-4
1.792214200E1,2.097157994E-3,1.270735171E-3,-5.444079870E-4,2.511815993E-3
1.793219100E1,6.444960018E-4,-4.034154117E-4,-7.227181341E-4,1.049018871E-3
1.794224000E1,2.069553593E-3,8.786302060E-4,-7.765140035E-4,2.378658679E-3
1.795229000E1,2.175585367E-3,-5.741664208E-4,-1.653917599E-3,2.792540455E-3
1.796233900E1,5.561170401E-4,-1.255403273E-3,-6.957122823E-4,1.539259276E-3
1.797238800E1,9.022034938E-4,1.175808255E-3,4.593763733E-4,1.551619428E-3
1.798243800E1,-9.295187192E-4,1.552850008E-4,-8.892483893E-4,1.295716473E-3
1.799248700E1,1.715732738E-3,-2.761367010E-3,2.304216381E-3,3.984758427E-3
1.800253600E1,1.192155294E-3,-2.350923605E-4,-5.869112210E-4,1.349432268E-3
1.801258600E1,9.012775263E-5,1.732794102E-3,-2.388518071E-3,2.952239317E-3
1.802263500E1,-8.451744216E-4,3.130035475E-5,7.585393614E-4,1.136081633E-3
1.803268400E1,1.790193724E-3,-4.828399979E-4,9.750504396E-4,2.094910832E-3
1.804273400E1,-2.711081179E-3,-7.401010953E-4,-1.407679752E-3,3.143131094E-3
1.805278300E1,-6.295486819E-4,-5.242056213E-4,-1.445429167E-3,1.661441709E-3
1.806283200E1,-9.549868992E-4,-2.366314176E-3,2.078612451E-4,2.560204886E-3
1.807288200E1,-9.175958112E-4,-1.174925826E-3,-1.211563009E-3,1.921019962E-3
1.808293100E1,9.894937975E-4,1.317260321E-3,6.100391038E-4,1.756821117E-3
1.809298000E1,1.461454900E-3,-8.312999271E-4,2.122845966E-3,2.708022339E-3
1.810303000E1,1.192475669E-3,4.914076999E-5,7.204251597E-4,1.394067949E-3
1.811307900E1,2.504616568E-4,-1.268508378E-3,-7.233794313E-4,1.481594529E-3
1.812312800E1,8.051980985E-4,2.059910446E-3,1.222858671E-3,2.527243232E-3
1.813317800E1,6.096239667E-4,-2.912132302E-3,-2.076133154E-3,3.628013892E-3
1.814322700E1,1.768603106E-4,-2.524908632E-3,-6.617283216E-4,2.616166574E-3
1.815327600E1,-1.690110075E-3,6.199814379E-4,1.639188733E-3,2.434705065E-3
1.816332600E1,-5.546183093E-5,-1.669538207E-3,-1.286176848E-4,1.675403339E-3
1.817337500E1,6.433252129E-4,2.868906595E-4,-1.809397363E-4,7.272638917E-4
1.818342475E1,-1.578816446E-3,9.902315214E-4,1.274211565E-3,2.257617095E-3
1.819347475E1,1.175387180E-3,-3.374465741E-4,-1.027186168E-3,1.597033700E-3
1.820352375E1,7.255792734E-4,-6.919135340E-4,-1.327058068E-3,1.663217585E-3
1.821357275E1,2.631532960E-3,-3.655347973E-5,9.825511370E-6,2.631805163E-3
1.822362275E1,-1.947506447E-3,-1.023332588E-4,-1.735077705E-3,2.610315709E-3
1.823367175E1,1.932373736E-3,2.766592894E-3,1.692903577E-3,3.775450571E-3
1.824372075E1,-2.390203066E-3,-2.732966095E-5,1.660679351E-3,2.910613941E-3
1.825377075E1,1.225159736E-3,-2.149167005E-3,-7.379096933E-4,2.581558814E-3
1.826381975E1,2.134629292E-3,9.603397921E-4,1.102600945E-3,2.587397066E-3
1.827386875E1,1.187492395E-3,9.917980060E-5,-3.922250762E-4,1.254517968E-3
1.828391875E1,1.438095700E-3,-3.610877320E-5,6.006013136E-4,1.558892243E-3
1.829396775E1,2.924239670E-4,-1.719639171E-3,-8.204909973E-4,1.927660793E-3
1.830401675E1,3.161447356E-3,-1.182802953E-4,2.764390083E-3,4.201260780E-3
1.831406675E1,4.839558969E-4,1.673015766E-3,-7.321562152E-4,1.889245295E-3
1.832411575E1,4.175363574E-3,-1.140879933E-3,-6.314886850E-4,4.374248045E-3
1.833416475E1,-4.848565441E-4,1.094220672E-3,-2.039424144E-3,2.364668177E-3
1.834421475E1,-6.993603893E-5,4.113861360E-4,-2.897274098E-4,5.080074551E-4
1.835426375E1,3.990855475E-4,1.133342739E-3,-4.663591972E-5,1.202459957E-3
1.836431275E1,1.749574556E-3,-2.464321442E-3,5.214162520E-4,3.066882163E-3
1.837436275E1,6.110865506E-4,3.216105979E-3,-6.877719425E-4,3.345115048E-3
1.838441175E1,9.437153349E-4,5.888976157E-4,9.862910956E-4,1.486663768E-3
1.839446075E1,9.540470201E-4,3.166408278E-4,-2.744322643E-3,2.922631331E-3
1.840451075E1,2.153268550E-3,2.812207676E-4,-2.244395437E-4,2.183122460E-3
1.841455975E1,-9.474402759E-4,2.033798490E-3,4.766567145E-6,2.243658194E-3
1.842460875E1,-1.519487356E-3,6.276499480E-4,2.504409524E-3,2.995805959E-3
1.843465775E1,-3.086496145E-4,-5.229557864E-4,2.773539745E-4,6.675871226E-4
1.844470775E1,6.415662356E-4,5.670757964E-4,2.773539745E-4,9.000596762E-4
1.845475675E1,6.150790141E-4,-2.213789150E-3,-2.939287806E-4,2.316371888E-3
1.846480575E1,1.887271064E-3,-1.846006606E-3,3.391046193E-4,2.661676990E-3
1.847485575E1,-1.235766220E-3,-2.880071988E-3,2.456491929E-4,3.143608807E-3
1.848490475E1,-5.529318005E-4,-1.122485846E-4,1.910923747E-3,1.992476572E-3
1.849495375E1,1.611582935E-3,-1.467880327E-3,8.763123187E-4,2.349424502E-3
1.850500375E1,6.200881326E-4,1.309263986E-3,6.249098224E-4,1.577717897E-3
1.851505275E1,-3.166921670E-3,2.587860450E-3,-1.347142737E-3,4.305950316E-3
1.852510175E1,-1.852651592E-3,-1.152017154E-3,-1.227300498E-3,2.503143615E-3
1.853515175E1,-8.637842839E-4,-9.094080888E-4,-7.094257744E-4,1.440982752E-3
1.854520075E1,-9.354232461E-4,-4.321695305E-4,1.624568482E-3,1.923800901E-3
1.855524975E1,-1.590165775E-3,6.511486135E-4,-3.286661580E-3,3.708741842E-3
1.856529975E1,5.896314979E-4,-5.914825015E-4,2.063096035E-3,2.225731813E-3
1.857534875E1,-3.105064388E-4,3.414757550E-3,-7.996924105E-4,3.520865139E-3
1.858539775E1,-1.141412649E-3,1.169652678E-4,1.252006856E-3,1.698241702E-3
1.859544775E1,3.655191395E-4,-6.993534043E-5,-3.486062633E-5,3.737786195E-4
1.860549675E1,-2.577539999E-3,2.598286141E-3,1.229874440E-3,3.861009512E-3
1.861554575E1,1.496265642E-3,-1.555545256E-3,-2.640254097E-4,2.174451961E-3
1.862559575E1,2.050203038E-3,5.540112033E-5,-5.740173510E-4,2.129764706E-3
1.863564475E1,8.285309304E-4,8.604717441E-4,1.182774664E-3,1.681020830E-3
1.864569375E1,-7.549846778E-4,3.090602811E-3,2.240367467E-4,3.189360448E-3
1.865574375E1,5.292642745E-4,6.775138900E-4,-1.022328506E-3,1.335777421E-3
1.866579275E1,9.471143130E-4,-3.858860582E-4,1.695427345E-3,1.980001882E-3
1.867584175E1,-1.013143919E-4,6.260634400E-4,5.300557241E-4,8.265464945E-4
1.868589175E1,-7.974280743E-5,2.577481791E-4,1.612896915E-3,1.635307157E-3
1.869594075E1,-8.660893072E-4,1.307725441E-3,-1.377229346E-3,2.087346926E-3
1.870598975E1,-5.568962661E-4,-2.464908641E-3,-8.336781757E-4,2.661001195E-3
1.871603975E1,1.819350990E-3,-4.816353321E-4,-5.526439054E-4,1.961485637E-3
1.872608875E1,-1.078700880E-3,2.211728133E-4,-1.617642003E-3,1.956854274E-3
1.873613775E1,-8.665024652E-4,1.252531074E-3,1.019032672E-3,1.832508718E-3
1.874618775E1,-1.328560989E-3,1.006188802E-3,3.748139716E-4,1.708208337E-3
1.875623675E1,7.775709382E-4,1.708277501E-3,-1.843799488E-3,2.631050196E-3
1.876628575E1,1.599156065E-3,-3.655264154E-4,-5.963748554E-4,1.745443396E-3
1.877633575E1,1.877291652E-4,6.593568251E-4,-2.305619419E-3,2.405384494E-3
1.878638475E1,-1.869776170E-4,8.348589763E-4,-1.764221233E-4,8.735415875E-4
1.879643375E1,2.024835558E-4,-1.222758554E-3,2.576878178E-4,1.265915117E-3
1.880648375E1,-7.386775687E-4,5.698152818E-4,-1.343138283E-3,1.635345362E-3
1.881653275E1,-1.160115935E-3,7.147574797E-5,1.324350596E-3,1.762067611E-3
1.882658175E1,-6.916658604E-4,3.019673750E-5,-9.510542732E-4,1.176357826E-3
1.883663175E1,3.006253159E-3,-2.614910947E-3,-1.192742493E-3,4.159080664E-3
1.884668075E1,2.013160381E-3,1.113514416E-3,-8.353462908E-4,2.447556435E-3
1.885672975E1,-2.132934984E-3,8.987910114E-4,1.597280730E-3,2.812213125E-3
1.886677975E1,2.093153889E-4,-2.775271423E-4,-1.228599343E-3,1.276828334E-3
1.887682875E1,-7.150735473E-5,1.217837445E-3,1.095740008E-4,1.224846034E-3
1.888687775E1,-2.564758761E-3,1.137676183E-3,-9.687399142E-4,2.968291027E-3
1.889692775E1,2.391631249E-3,-1.910564955E-3,9.812065400E-4,3.214486702E-3
1.890697675E1,2.893318015E-4,7.248991169E-4,2.750877058E-3,2.859460825E-3
1.891702575E1,-8.849246660E-4,2.268617041E-3,3.486257046E-4,2.459929842E-3
1.892707575E1,-4.332525423E-4,1.999903470E-3,1.460229163E-3,2.513879644E-3
1.893712475E1,4.137841752E-4,-4.043481313E-4,-2.009124146E-4,6.124382036E-4
1.894717375E1,5.373548483E-4,-6.482936442E-4,4.917757469E-4,9.751298721E-4
1.895722375E1,1.301438897E-4,-2.771834843E-4,-1.242801081E-4,3.304749026E-4
1.896727275E1,-1.414985745E-4,2.874066122E-4,6.435092073E-4,7.188383039E-4
1.897732175E1,3.055811627E-3,1.208059490E-3,5.253823474E-7,3.285938634E-3
1.898737175E1,-9.716867935E-4,1.238419674E-3,-2.119883429E-3,2.640409867E-3
1.899742075E1,-9.077869472E-4,8.573355153E-4,-2.073225915E-4,1.265734563E-3
1.900746975E1,1.385689829E-4,-8.417614736E-4,-7.173179183E-4,1.114589044E-3
1.901751975E1,7.299683057E-4,-1.146013848E-3,-7.843796629E-4,1.568901821E-3
1.902756875E1,6.181155914E-4,-1.057828777E-4,4.539903020E-4,7.741860860E-4
1.903761775E1,-2.131633926E-3,2.408628352E-3,1.391662867E-3,3.504579756E-3
1.904766775E1,-1.703131245E-3,-4.713134840E-4,1.773808617E-5,1.767231473E-3
1.905771675E1,1.293531270E-3,-6.677922793E-4,7.238315884E-4,1.625761927E-3
1.906776575E1,-2.049801173E-3,-1.273395028E-3,1.472572330E-4,2.417623717E-3
1.907781575E1,8.535829256E-4,-1.695831772E-3,2.536784392E-3,3.168552392E-3
1.908786475E1,-1.798392972E-3,-6.585307419E-4,4.619621905E-5,1.915728089E-3
1.909791375E1,1.337029971E-5,-1.272394322E-3,2.419093507E-4,1.295255268E-3
1.910796375E1,-3.802449210E-4,-1.334712375E-3,-3.061692114E-4,1.421190666E-3
1.911801275E1,2.812149469E-4,1.152475830E-3,2.387836808E-3,2.666279619E-3
1.912806175E1,-9.289254667E-4,2.256594598E-6,9.101408068E-6,9.289727932E-4
1.913811175E1,2.287985524E-3,2.441737335E-3,-4.082082887E-4,3.370992877E-3
1.914816075E1,-9.789888281E-6,1.833769493E-4,1.215254655E-3,1.229051189E-3
1.915820975E1,-6.508838851E-4,-4.235394299E-4,1.179444836E-3,1.412135122E-3
1.916825975E1,-1.231186674E-3,-1.128744334E-3,-1.425126684E-3,2.195648074E-3
1.917830875E1,-1.599558163E-3,1.398712397E-3,-1.323723118E-4,2.128968087E-3
1.918835717E1,6.284423871E-4,-2.344094217E-3,1.717606210E-4,2.432944562E-3
1.919840717E1,2.065377776E-3,-7.106331177E-4,1.962218201E-3,2.936168430E-3
1.920845617E1,-8.129668422E-4,-5.975645036E-5,-8.157250122E-4,1.153209962E-3
1.921850517E1,-1.857756055E-3,-1.487993635E-3,1.681220019E-3,2.914083625E-3
1.922855517E1,-1.221739803E-4,1.784231979E-3,-5.827331333E-4,1.880954051E-3
1.923860417E1,-4.178660456E-3,-3.315755166E-4,2.635059180E-3,4.951230394E-3
1.924865317E1,-4.223856376E-5,2.314164303E-4,-1.241438091E-3,1.263529261E-3
1.925870317E1,-1.181775820E-3,-3.117937595E-4,2.767954138E-4,1.253166046E-3
1.926875217E1,9.151972481E-4,3.878185526E-4,-1.240103156E-4,1.001682480E-3
1.927880117E1,-1.091695158E-4,5.047437735E-4,1.737161539E-3,1.812295361E-3
1.928885117E1,2.414974384E-3,3.231163137E-4,3.539155587E-4,2.462064510E-3
1.929890017E1,9.474173421E-4,-1.030123327E-3,-1.148729818E-3,1.810616990E-3
1.930894917E1,2.423607511E-3,1.295349095E-3,-1.132928301E-4,2.750388684E-3
1.931899917E1,5.741660134E-4,3.854795359E-4,1.376189641E-3,1.540181486E-3
1.932904817E1,1.880979165E-3,-4.171971232E-4,1.376189641E-3,2.367706483E-3
1.933909717E1,-5.336551694E-4,1.924512908E-4,1.637058798E-3,1.732566549E-3
1.934914617E1,-3.314527683E-3,-2.389806323E-4,7.065503742E-4,3.397413565E-3
1.935919617E1,8.376917103E-4,-1.580563840E-3,5.275591975E-4,1.865000847E-3
1.936924517E1,-1.791031682E-4,-3.992486745E-5,-7.142727845E-4,7.374669827E-4
1.937929417E1,1.685031340E-3,2.074847929E-3,1.071400475E-3,2.879622115E-3
1.938934417E1,7.396091823E-4,-1.608752646E-4,-2.535221283E-4,7.982330881E-4
1.939939317E1,5.312364083E-4,2.489886247E-4,-2.125241561E-3,2.204735619E-3
1.940944217E1,-1.953759231E-3,-8.082860149E-4,-1.167302602E-3,2.415180486E-3
1.941949217E1,1.822552062E-3,-1.434893347E-3,-4.449923872E-4,2.361913030E-3
1.942954117E1,9.769984754E-4,-4.039839841E-4,1.797389239E-3,2.085266687E-3
1.943959017E1,1.479346422E-3,-1.032222528E-3,-8.207377978E-4,1.981807184E-3
1.944964017E1,-9.055142873E-4,5.944361910E-4,-5.432363832E-4,1.211782273E-3
1.945968917E1,-2.076979261E-3,-1.519011799E-3,-3.857456031E-4,2.601929931E-3
1.946973817E1,1.989581506E-4,6.962055340E-4,6.118745077E-4,9.479857090E-4
1.947978817E1,-3.259190125E-4,-3.876560368E-4,-3.163716174E-4,5.971527492E-4
1.948983717E1,1.916196197E-3,8.612032980E-5,-1.170713687E-3,2.247174919E-3
1.949988617E1,7.828884991E-4,-9.554564022E-4,2.530694474E-6,1.235239954E-3
1.950993617E1,2.294498729E-3,-1.541115344E-4,-2.492584987E-3,3.391379468E-3
1.951998517E1,7.941038348E-5,-1.421818044E-3,-4.261374124E-4,1.486427144E-3
1.953003417E1,1.044539968E-3,-1.256702468E-3,-7.683536387E-4,1.805749747E-3
1.954008417E1,-6.699422374E-4,-3.299200907E-4,-1.128570177E-3,1.353270302E-3
1.955013317E1,-1.189258648E-3,-1.054832246E-3,-7.738370914E-4,1.768001992E-3
1.956018217E1,7.558470825E-4,-1.063836273E-3,1.579802483E-4,1.314538012E-3
1.957023217E1,1.718158601E-4,1.427816693E-3,3.076499561E-4,1.470656212E-3
1.958028117E1,2.047683811E-3,1.084634103E-3,-5.827797577E-5,2.317937973E-3
1.959033017E1,1.091688755E-4,-8.387006819E-4,-1.729677897E-3,1.925388871E-3
1.960038017E1,-1.877002069E-4,1.433137339E-3,-4.806978104E-4,1.523215147E-3
1.961042917E1,-1.027128543E-3,9.867916815E-4,-1.231709262E-3,1.883045027E-3
1.962047817E1,1.060114126E-3,5.693719722E-4,2.529487247E-4,1.229637938E-3
1.963052817E1,3.202879452E-4,-6.365072913E-4,-7.169744931E-4,1.010830512E-3
1.964057717E1,-1.051977859E-3,-1.692753285E-3,-8.535178495E-4,2.168078370E-3
1.965062617E1,1.499330392E-3,-4.157675430E-4,1.925224438E-3,2.475347130E-3
1.966067617E1,-1.475548139E-3,1.296912320E-3,-2.233458683E-3,2.974485092E-3
1.967072517E1,-1.063290751E-3,3.118091263E-4,-1.845436171E-3,2.152544265E-3
1.968077417E1,6.723768311E-4,3.078379668E-4,1.591685228E-3,1.755083098E-3
1.969082417E1,1.662540133E-3,-5.640811287E-4,-6.757301744E-4,1.881180077E-3
1.970087317E1,-1.314720139E-3,-2.576831495E-3,-4.675746604E-4,2.930388313E-3
1.971092217E1,-1.647348749E-3,1.822177786E-3,-6.646485999E-4,2.544768663E-3
1.972097217E1,1.309497748E-5,2.255248837E-3,-2.367296023E-3,3.269619130E-3
1.973102117E1,9.382771095E-4,-1.430299599E-3,-1.893629087E-4,1.721040147E-3
1.974107017E1,2.121306490E-3,1.656822860E-5,-2.077798592E-3,2.969421277E-3
1.975112017E1,9.039756842E-4,-5.837082863E-4,-1.235707081E-3,1.638554055E-3
1.976116917E1,-1.167410403E-3,8.804472163E-4,-2.808260615E-4,1.488924990E-3
1.977121817E1,2.902965061E-3,-2.394974697E-3,2.277406398E-3,4.398828236E-3
1.978126817E1,-1.387917553E-3,-1.520497724E-3,-1.051298226E-3,2.311591751E-3
1.979131717E1,9.532673284E-4,-6.887922063E-4,4.203645512E-4,1.248943417E-3
1.980136617E1,1.593611436E-3,-1.131513156E-3,1.717647305E-3,2.601966890E-3
1.981141617E1,2.221851144E-3,4.240390845E-4,1.206320478E-3,2.563521162E-3
1.982146517E1,-5.002283724E-4,-5.742814392E-4,1.215726370E-3,1.434579451E-3
1.983151417E1,1.101130387E-3,-7.255487144E-4,7.842941559E-4,1.534283673E-3
1.984156417E1,-5.960454000E-4,5.672695115E-4,-1.340633025E-3,1.573010402E-3
1.985161317E1,8.194247494E-4,9.963046759E-4,-1.061533694E-3,1.670608785E-3
1.986166217E1,3.156739403E-4,2.220923081E-3,-1.058429247E-3,2.480407595E-3
1.987171217E1,-7.152356557E-4,1.323704142E-3,2.028438612E-4,1.518189820E-3
1.988176117E1,-8.612420643E-4,2.256478649E-3,-1.611594227E-3,2.903561561E-3
1.989181017E1,-4.210214829E-4,8.655097336E-4,-3.399347770E-4,1.020745728E-3
1.990186017E1,-8.841893869E-4,-2.280119807E-3,-1.324348734E-3,2.781121495E-3
1.991190917E1,5.091765197E-4,1.321007032E-3,-1.165091642E-3,1.833509979E-3
1.992195817E1,1.124498434E-3,-2.440840472E-3,7.222406566E-7,2.687415014E-3
1.993200817E1,1.718383282E-3,1.675607171E-3,1.647887286E-3,2.911362740E-3
1.994205717E1,1.842279220E-3,1.305840444E-3,-9.949684609E-4,2.467625220E-3
1.995210617E1,8.862044197E-4,4.917122424E-4,6.833557272E-4,1.222339663E-3
1.996215617E1,4.264788004E-5,1.377902925E-3,1.176134683E-4,1.383570830E-3
1.997220517E1,1.761452062E-3,-9.242864326E-5,2.073705196E-3,2.722408798E-3
1.998225417E1,-3.030102816E-4,6.806151941E-5,1.142566442E-3,1.184020977E-3
1.999230417E1,8.898195811E-4,2.437476069E-3,3.646570258E-4,2.620313573E-3
2.000235317E1,-4.080553772E-4,9.381659329E-4,-2.493245527E-3,2.694983816E-3
2.001240217E1,-3.867500927E-4,-6.315009668E-4,2.355039120E-3,2.468719984E-3
2.002245217E1,-1.339494484E-4,5.192258395E-4,1.904638484E-4,5.690469266E-4
2.003250117E1,1.870079199E-3,1.043868717E-3,-1.937401830E-3,2.887972292E-3
2.004255017E1,-6.704248954E-4,1.278917771E-3,-5.181535380E-4,1.534139268E-3
2.005260017E1,1.396188047E-3,1.176918391E-3,-6.648141425E-5,1.827265098E-3
2.006264917E1,1.392976148E-3,-8.251634426E-4,-2.852504840E-4,1.643972352E-3
2.007269817E1,1.131187426E-3,-2.725595143E-3,1.919880160E-4,2.957247584E-3
2.008274817E1,-2.044203226E-3,2.037524246E-4,-8.197710849E-5,2.055967442E-3
